,id,first_name,last_name,team_nickname,primary_position,pitcher_hand,pitcher_previous_stats_szn,rolling_1pitch,rolling_3pitch,rolling_10pitch,pitcher_previous_stats_szn_bases,rolling_1pitch_bases,rolling_3pitch_bases,rolling_10pitch_bases,pitcher_strikes_spread,pitcher_balls_spread,pitcher_speed,pitcher_fast_spread,pitcher_offspeed_spread,pitcher_ab_count
90,1b0ad742-0bc5-49b0-abe0-005e8581b1d3,Tanner,Houck,Red Sox,SP,R,0.3061889250814332,0.0,0.0,0.2,0.4364820846905538,0.0,0.0,0.2,0.6807817589576547,0.3192182410423452,89.7545751633987,0.6058631921824105,0.3941368078175896,301.0
91,66c43b7f-760a-446c-9f50-671915570227,Christopher,Sale,Red Sox,SP,L,0.293286219081272,1.0,0.6666666666666666,0.4,0.4628975265017668,1.0,0.6666666666666666,0.4,0.5759717314487632,0.4240282685512367,88.85567375886525,0.734982332155477,0.2650176678445229,276.0
92,d49a253f-518e-4a86-9dcf-c91497c29d92,Nicholas,Pivetta,Red Sox,SP,R,0.289237668161435,1.0,0.6666666666666666,0.2,0.4730941704035874,1.0,1.6666666666666667,0.5,0.6300448430493274,0.3699551569506726,89.11640449438202,0.7017937219730942,0.2982062780269058,441.0
93,4e52e687-a91b-40ca-9ebd-1bf8006a6d53,Christopher,Martin,Red Sox,RP,R,0.25,0.0,0.3333333333333333,0.2,0.325,0.0,0.3333333333333333,0.3,0.7,0.3,92.94025157232704,0.66875,0.33125,157.0
94,168e458f-a73b-4361-b25b-31fe1eb50e61,Joshua,Winckowski,Red Sox,RP,R,0.3309859154929577,1.0,0.6666666666666666,0.3,0.4612676056338028,1.0,1.0,0.4,0.6866197183098591,0.3133802816901408,92.36890459363958,0.5492957746478874,0.4507042253521127,280.0
95,0f25d081-94d3-46b7-b534-2699a252a140,John,Schreiber,Red Sox,RP,R,0.3305785123966942,0.0,0.3333333333333333,0.5,0.4545454545454545,0.0,0.3333333333333333,0.8,0.6694214876033058,0.3305785123966942,90.23916666666668,0.5289256198347108,0.4710743801652892,118.0
96,2cf674c0-51a0-4aab-9303-c872345243c4,Brennan,Bernardino,Red Sox,RP,L,0.301775147928994,0.0,0.3333333333333333,0.3,0.4023668639053254,0.0,0.6666666666666666,0.5,0.7455621301775148,0.2544378698224852,87.61428571428571,0.0,1.0,168.0
97,61bc96e6-dbb3-4dc0-972d-0c85d49f37ca,Garrett,Whitlock,Red Sox,SP,R,0.3193277310924369,0.0,0.6666666666666666,0.2,0.5462184873949579,0.0,1.6666666666666667,0.5,0.6890756302521008,0.3109243697478991,87.87974683544304,0.0798319327731092,0.9201680672268908,232.0
98,eb959fab-f117-4ae1-825c-55e641f9e5cb,Mauricio,Llovera,Red Sox,RP,R,0.3636363636363636,1.0,0.3333333333333333,0.3,0.4935064935064935,2.0,0.6666666666666666,0.4,0.6493506493506493,0.3506493506493506,91.4565789473684,0.4025974025974026,0.5974025974025974,75.0
99,1b65d697-deeb-4eec-8bc3-c704a21c7cda,Aaron,Civale,Rays,SP,R,0.2807486631016043,1.0,0.3333333333333333,0.3,0.374331550802139,1.0,0.3333333333333333,0.3,0.6818181818181818,0.3181818181818182,85.96058981233244,0.5053475935828877,0.4946524064171123,369.0
100,dc22b8c1-fc07-4f68-ae4c-254e9dcc74c1,Zachary,Eflin,Rays,SP,R,0.2619047619047619,0.0,0.3333333333333333,0.4,0.4065934065934066,0.0,0.3333333333333333,0.7,0.7051282051282052,0.2948717948717949,87.60532110091744,0.3113553113553113,0.6886446886446886,535.0
101,81125861-72f8-461c-b7c2-46fc460a7115,Tyler,Glasnow,Rays,SP,R,0.2713414634146341,0.0,0.0,0.1,0.4115853658536585,0.0,0.0,0.4,0.6554878048780488,0.3445121951219512,91.65688073394494,0.7682926829268293,0.2317073170731707,322.0
102,fe0fc487-45d3-4178-9fd7-6c00025aff7e,Zack,Littell,Rays,SP,R,0.2976744186046511,0.0,0.6666666666666666,0.4,0.4604651162790698,0.0,0.6666666666666666,0.4,0.7348837209302326,0.2651162790697674,89.35981308411215,0.6604651162790698,0.3395348837209302,213.0
103,bb8651aa-fe5b-41ca-9b19-dca358fb9507,Jason,Adam,Rays,RP,R,0.2912621359223301,1.0,0.6666666666666666,0.3,0.4174757281553398,2.0,1.0,0.4,0.6213592233009708,0.3786407766990291,88.61902439024391,0.3349514563106796,0.6650485436893204,202.0
104,6ff68416-4a92-49e8-8432-b672e0e6d4db,Andrew,Kittredge,Rays,RP,R,0.1428571428571428,1.0,0.3333333333333333,0.1666666666666666,0.1428571428571428,1.0,0.3333333333333333,0.1666666666666666,0.4285714285714285,0.5714285714285714,107.15,0.5714285714285714,0.4285714285714285,6.0
105,9f50b346-bcfd-40ca-995c-83bb942c81e4,Colin,Poche,Rays,RP,L,0.2819148936170212,0.0,0.3333333333333333,0.3,0.3882978723404255,0.0,0.3333333333333333,0.3,0.6542553191489362,0.3457446808510638,90.2764705882353,1.0,0.0,181.0
106,b469052e-5b3b-42fa-bfe5-bdd91c6ccee5,Jacob,Diekman,Rays,RP,L,0.3405405405405405,0.0,0.0,0.5,0.4216216216216216,0.0,0.0,0.6,0.654054054054054,0.3459459459459459,93.07282608695652,0.6216216216216216,0.3783783783783784,184.0
